Tweet ID,Text,Sentiment,Timestamp,User ID,Platform ID,Hashtags,Retweets,Likes,Country ID
Posts_694,Missing an important event due to unforeseen circumstances A day filled with sadness,Negative,2023-09-21 16:45:00,User_694,IG,#MissedChances #HighSchoolRegret,20,39,CA
Posts_695,Dealing with unfounded rumors circulating about personal life Rumors can be hurtful,Negative,2023-09-22 18:20:00,User_695,FB,#RumorMills #HighSchoolDrama,23,46,UK
Posts_696,Got a flat tire on the way to an important meeting Talk about a series of bad events,Negative,2023-09-23 14:15:00,User_696,X,#BadLuckDay #HighSchoolStruggles,25,50,US
Posts_697,Feeling a sense of emptiness after a close friend moves away Farewells are always sad,Negative,2023-09-24 17:30:00,User_697,IG,#SayingGoodbye #HighSchoolEmotions,21,42,CA
Posts_698,Facing rejection from a dream college Disheartened but determined to explore other paths,Negative,2023-09-25 20:45:00,User_698,FB,#CollegeDreams #HighSchoolJourney,19,37,UK
Posts_699,Encountering online toxicity during a gaming session Hateful comments can ruin the fun,Negative,2023-09-26 14:15:00,User_699,X,#OnlineGaming #HighSchoolGamer,16,32,US
Posts_700,Having a bad hair day and feeling selfconscious Bad hair days can affect confidence,Negative,2023-09-27 17:30:00,User_700,IG,#BadHairDay #HighSchoolConfidence,18,36,CA
Posts_701,Feeling a sense of despair after a major project failure Hard work didnt pay off this time,Negative,2023-09-28 22:00:00,User_701,FB,#ProjectStruggles #HighSchoolHardships,21,41,UK
Posts_702,Experiencing hate comments for expressing personal opinions Online negativity prevails,Negative,2023-09-29 15:45:00,User_702,X,#OnlineOpinions #HighSchoolCriticism,24,48,US
Posts_703,Having a string of bad luck with constant technology malfunctions Tech troubles galore,Negative,2023-09-30 18:20:00,User_703,IG,#TechIssues #HighSchoolTech,22,43,CA
Posts_704,Missing out on a longanticipated event due to unexpected circumstances A day filled with sadness,Negative,2023-10-01 14:15:00,User_704,FB,#MissedMoments #HighSchoolRegret,20,39,UK
Posts_705,Trying out a new study technique for upcoming exams Exploring different learning strategies,Neutral,2023-10-02 16:45:00,User_705,IG,#StudyStrategies #HighSchoolExams,23,42,US
Posts_706,Organizing a community cleanup event for a cleaner neighborhood Promoting environmental awareness,Neutral,2023-10-03 12:30:00,User_706,X,#EnvironmentalEfforts #HighSchoolCommunity,26,50,CA
Posts_707,Sharing favorite book recommendations with classmates Building a mini book club,Neutral,2023-10-04 18:20:00,User_707,FB,#BookClub #HighSchoolReads,19,38,UK
Posts_708,Experimenting with a new recipe for a school bake sale Baking adventures in the kitchen,Neutral,2023-10-05 14:15:00,User_708,IG,#BakingAdventures #HighSchoolBakes,21,43,US
Posts_709,Collaborating on a school project with peers Teamwork makes the dream work,Neutral,2023-10-06 17:30:00,User_709,X,#Teamwork #HighSchoolProjects,18,36,CA
Posts_710,Attending a school club meeting to explore new interests Dabbling in extracurricular activities,Neutral,2023-10-07 20:45:00,User_710,IG,#SchoolClubs #HighSchoolInterests,22,45,UK
Posts_711,Exploring a new parttime job opportunity for gaining work experience Career development in progress,Neutral,2023-10-08 15:15:00,User_711,FB,#CareerDevelopment #HighSchoolJobs,24,48,US
Posts_712,Attending a school assembly to stay informed about upcoming events and announcements Staying connected with school activities,Neutral,2023-10-09 22:00:00,User_712,X,#SchoolEvents #HighSchoolConnectivity,20,40,CA
Posts_713,Exploring a new hobby of photography during free time Capturing moments through a lens,Neutral,2023-10-10 14:15:00,User_713,IG,#PhotographyJourney #HighSchoolHobbies,25,49,UK
Posts_714,Participating in a science fair to showcase a unique experiment Sharing knowledge with peers,Neutral,2023-10-11 16:45:00,User_714,FB,#ScienceFair #HighSchoolScience,19,37,US
Posts_715,Attending a workshop on time management to enhance organizational skills Striving for efficiency,Neutral,2023-10-12 18:20:00,User_715,X,#EfficiencyGoals #HighSchoolSkills,23,44,CA
Posts_716,Volunteering at a local charity event to give back to the community Contributing to social causes,Neutral,2023-10-13 12:30:00,User_716,IG,#CommunityService #HighSchoolVolunteer,20,39,UK
Posts_717,Collaborating on a group project to promote teamwork and shared responsibilities Group effort in action,Neutral,2023-10-14 17:30:00,User_717,FB,#TeamSpirit #HighSchoolProjects,18,35,US
Posts_718,Participating in a debate club to enhance critical thinking and communication skills Intellectual engagement in progress,Neutral,2023-10-15 20:45:00,User_718,X,#DebateSkills #HighSchoolIntellect,22,43,CA
Posts_719,Celebrating a friends birthday with a surprise party Joyful moments and laughter all around,Positive,2023-10-16 15:45:00,User_719,IG,#SurpriseParty #HighSchoolCelebration,27,52,UK
Posts_720,Successfully completing a challenging coding project Excitement for overcoming coding hurdles,Positive,2023-10-17 12:30:00,User_720,X,#CodingTriumph #HighSchoolTech,24,48,US
Posts_721,Attending a school talent show to support classmates Applauding the diverse talents on display,Positive,2023-10-18 16:45:00,User_721,FB,#TalentShow #HighSchoolEntertainment,19,38,CA
Posts_722,Exploring a new hiking trail with friends over the weekend Nature laughter and good vibes,Positive,2023-10-19 18:20:00,User_722,IG,#NatureAdventures #HighSchoolFriends,21,42,UK
Posts_723,Winning a friendly sports competition against rival schools Victory celebrations in full swing,Positive,2023-10-20 14:15:00,User_723,X,#SportsTriumph #HighSchoolAthletics,26,50,US
Posts_724,Receiving a heartfelt letter from a pen pal in another country Connecting across the globe,Positive,2023-10-21 17:30:00,User_724,FB,#GlobalFriendship #HighSchoolCorrespondence,23,45,CA
Posts_725,Creating a beautiful mural with fellow art enthusiasts The power of collaboration and creativity,Positive,2023-10-22 20:45:00,User_725,IG,#ArtCollaboration #HighSchoolCreativity,22,43,UK
Posts_726,Participating in a schoolwide art exhibition Witnessing creativity and spreading positive vibes,Positive,2015-11-10 16:45:00,User_726,IG,#ArtisticExpression #HighSchoolCreativity,23,44,US
Posts_727,Achieving a personal best in a track and field competition The thrill of victory and selfimprovement,Positive,2016-09-14 12:30:00,User_727,X,#AthleticAchievement #HighSchoolSports,26,51,CA
Posts_728,Collaborating on a science project that received recognition at a regional fair Science triumphs and smiles,Positive,2017-08-18 18:20:00,User_728,FB,#ScienceFairWinner #HighSchoolScience,20,39,UK
Posts_729,Attending a surprise birthday party organized by friends Surrounded by love laughter and good company,Positive,2018-06-22 14:15:00,User_729,IG,#SurpriseCelebration #HighSchoolFriendship,25,48,US
Posts_730,Successfully fundraising for a school charity initiative The joy of giving back to the community,Positive,2019-04-05 17:30:00,User_730,X,#CommunityGiving #HighSchoolPhilanthropy,22,42,CA
Posts_731,Participating in a multicultural festival celebrating diversity with music dance and delicious food,Positive,2020-02-29 20:45:00,User_731,FB,#CulturalCelebration #HighSchoolUnity,21,43,UK
Posts_732,Organizing a virtual talent show during challenging times bringing smiles to classmates faces,Positive,2020-11-15 15:15:00,User_732,IG,#VirtualEntertainment #HighSchoolPositivity,24,47,US
