,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Total_Interaction,User Type,User ID,Country ID,Classified Sentiment,Platform ID
504,Walking the Great Wall of China each step a testament to ancient engineering marvels,Awe,2017-08-18 19:30:00,GreatWallWalker,Twitter,#Awe #EngineeringMarvels,18,35,China,2017,8,18,19,53,Influencer,User_505,CN,Negative,X
505,At the summit of Mount Fuji a breathtaking sunrise that paints the sky with hues of accomplishment,Accomplishment,2020-04-15 05:30:00,FujiSummitAchiever,Facebook,#Accomplishment #SunriseHues,28,55,Japan,2020,4,15,5,83,Influencer,User_506,JP,Negative,FB
506,Exploring the ancient ruins of Angkor Wat each stone whispering stories of Khmer civilization,Exploration,2016-11-22 13:00:00,AngkorWatAdventurer,Instagram,#Exploration #KhmerStories,20,40,Cambodia,2016,11,22,13,60,Influencer,User_507,KH,Negative,IG
507,Skiing down the slopes of the Swiss Alps each turn a dance with the majesty of snowcapped peaks,Adventure,2019-01-10 14:45:00,AlpsSkiAdventurer,Twitter,#Adventure #SnowPeakDance,22,45,Switzerland,2019,1,10,14,67,Influencer,User_508,CH,Negative,X
508,In the tranquility of Kyotos bamboo forest whispers of ancient Zen wisdom echo through the groves,Tranquility,2023-02-28 16:20:00,KyotoBambooSeeker,Facebook,#Tranquility #ZenWisdom,25,50,Japan,2023,2,28,16,75,Influencer,User_509,JP,Negative,FB
509,Cruising the fjords of Norway each icy landscape a breathtaking masterpiece of natures grandeur,Grandeur,2018-05-28 18:30:00,NorwayFjordExplorer,Instagram,#Grandeur #IcyMasterpiece,22,45,Norway,2018,5,28,18,67,Influencer,User_510,NO,Negative,IG
510,At the front row of Adeles concert each note of Someone Like You resonates with soulstirring emotion,Emotion,2022-09-15 20:00:00,AdeleConcertGoer,Instagram,#Emotion #AdeleConcert,40,80,USA,2022,9,15,20,120,Influencer,User_511,US,Negative,IG
511,Dancing under the stars at Beyoncs live show feeling the power of Single Ladies in every move,Energy,2019-07-28 21:30:00,BeyonceDancer,Twitter,#Energy #BeyonceConcert,35,70,USA,2019,7,28,21,105,Influencer,User_512,US,Negative,X
512,In the crowd of a Taylor Swift concert the lyrics of Love Story create an enchanting fairy tale,Enchantment,2021-05-10 19:45:00,SwiftieDreamer,Facebook,#Enchantment #TaylorSwift,30,60,USA,2021,5,10,19,90,Influencer,User_513,US,Negative,FB
513,Rocking out to the guitar solos at a Queen tribute concert a journey back in time with Freddies spirit,Nostalgia,2018-12-02 22:15:00,QueenTributeFan,Instagram,#Nostalgia #QueenTribute,22,45,UK,2018,12,2,22,67,Influencer,User_514,UK,Negative,IG
514,Swaying to Ed Sheerans acoustic melodies a serene evening filled with Perfect moments,Serenity,2020-08-18 19:00:00,SheeranMelodyLover,Twitter,#Serenity #EdSheeranConcert,18,35,UK,2020,8,18,19,53,Influencer,User_515,UK,Negative,X
515,Immersed in the pulsating beats of a Bruno Mars concert where Uptown Funk becomes a city of joy,Joy,2017-03-28 20:30:00,MarsJoyExplorer,Facebook,#Joy #BrunoMars,28,55,USA,2017,3,28,20,83,Influencer,User_516,US,Positive,FB
516,At a Michael Jackson tribute show moonwalking through the hits a celebration of the King of Pop,Celebration,2022-01-15 21:15:00,MJTributeDancer,Instagram,#Celebration #MJTribute,25,50,USA,2022,1,15,21,75,Influencer,User_517,US,Negative,IG
517,Swinging to the rhythms of a Frank Sinatra tribute feeling the timeless charm of Fly Me to the Moon,Charm,2019-06-10 18:45:00,SinatraCharmListener,Twitter,#Charm #SinatraTribute,22,45,USA,2019,6,10,18,67,Influencer,User_518,US,Negative,X
518,In the mosh pit of a Metallica concert the thunderous chords create a symphony of headbanging ecstasy,Ecstasy,2023-03-20 22:30:00,MetallicaMoshWarrior,Facebook,#Ecstasy #MetallicaConcert,35,70,USA,2023,3,20,22,105,Influencer,User_519,US,Negative,FB
519,Experiencing the magic of a Coldplay concert where Fix You becomes a beacon of hope in the night,Hope,2016-11-28 19:00:00,ColdplayHopeSeeker,Instagram,#Hope #ColdplayMagic,30,60,UK,2016,11,28,19,90,Influencer,User_520,UK,Negative,IG
520,At a Justin Bieber concert the infectious beats of Baby create a dance floor of unbridled enthusiasm,Enthusiasm,2018-08-05 20:00:00,BieberDanceEnthusiast,Instagram,#Enthusiasm #JustinBieber,40,80,Canada,2018,8,5,20,120,Influencer,User_521,CA,Negative,IG
521,In the spotlight at a Lady Gaga show each costume change is a metamorphosis of creativity and artistry,Creativity,2021-04-15 21:30:00,GagaArtisticChameleon,Twitter,#Creativity #LadyGaga,35,70,USA,2021,4,15,21,105,Influencer,User_522,US,Negative,X
522,Immersed in the soulful melodies of Adele tears flow freely moved by the emotion of Hello,Emotion,2019-11-28 19:45:00,AdeleMelodyTearjerker,Facebook,#Emotion #AdeleMelodies,30,60,UK,2019,11,28,19,90,Influencer,User_523,UK,Negative,FB
523,Drenched in confetti at a Katy Perry concert a kaleidoscope of colors igniting the night sky,Colorful,2020-06-22 22:00:00,KatyPerryColorExplosion,Instagram,#Colorful #KatyPerry,22,45,USA,2020,6,22,22,67,Influencer,User_524,US,Positive,IG
524,In the audience of a JayZ performance the lyrics of Empire State of Mind become an anthem of pride,Pride,2017-09-10 20:15:00,JayZEmpireListener,Twitter,#Pride #JayZAnthem,18,35,USA,2017,9,10,20,53,Influencer,User_525,US,Negative,X
525,Dancing to Shakiras rhythmic beats hips swaying to the hypnotic charm of Hips Dont Lie,Hypnotic,2022-02-28 21:15:00,ShakiraHipsDancer,Facebook,#Hypnotic #ShakiraRhythms,28,55,Colombia,2022,2,28,21,83,Influencer,User_526,CO,Negative,FB
526,At a U2 concert the anthemic chords of With or Without You create a timeless moment of connection,Connection,2016-05-15 19:30:00,U2ConnectionSeeker,Instagram,#Connection #U2Anthem,25,50,Ireland,2016,5,15,19,75,Influencer,User_527,IE,Negative,IG
527,Rocking out at a Guns N Roses show the iconic riffs of Sweet Child o Mine echoing in the night,Iconic,2018-12-10 22:30:00,GunsNRosesRiffRockstar,Twitter,#Iconic #GNRConcert,22,45,USA,2018,12,10,22,67,Influencer,User_528,US,Positive,X
528,In the crowd of an Ariana Grande concert the high notes of Into You create a euphoric symphony,Euphoria,2023-01-22 20:00:00,ArianaEuphoriaChaser,Facebook,#Euphoria #ArianaGrande,35,70,USA,2023,1,22,20,105,Influencer,User_529,US,Negative,FB
529,Swaying to the reggae vibes of Bob Marleys tribute concert each chord a journey to Jamaicas soul,Journey,2020-03-05 18:45:00,MarleyReggaeTraveler,Instagram,#Journey #BobMarleyTribute,30,60,Jamaica,2020,3,5,18,90,Influencer,User_530,JM,Negative,IG
530,Captivated by the spellbinding plot twists the audience applauds experiencing a rollercoaster of emotions at the movie premiere,Excitement,2018-10-12 20:00:00,MovieEnthusiastPremiereAttendee,Twitter,#Excitement #MoviePremiereThrills,40,80,USA,2018,10,12,20,120,Influencer,User_531,US,Negative,X
531,As the credits roll a profound sense of nostalgia washes over reminiscent of cherished moments in classic films,Nostalgia,2019-06-25 22:15:00,FilmLoverNostalgiaSeeker,Instagram,#Nostalgia #ClassicFilmMoments,35,70,UK,2019,6,25,22,105,Influencer,User_532,UK,Negative,IG
532,Streaming the latest web series the viewer is engrossed in the characters journey feeling a sense of connection and empathy,Engagement,2020-07-08 19:30:00,WebSeriesViewerCharacterConnection,Facebook,#Engagement #WebSeriesJourney,30,60,Canada,2020,7,8,19,90,Influencer,User_533,CA,Negative,FB
533,At the film festival the indie filmmakers creation receives a standing ovation evoking pride and a sense of accomplishment,Pride,2017-09-18 21:45:00,IndieFilmmakerFestivalSuccess,Twitter,#Pride #IndieFilmSuccess,22,45,Australia,2017,9,18,21,67,Influencer,User_534,AU,Negative,X
534,Watching a heartwarming family drama tears flow freely as the characters overcome challenges leaving the viewer with a warm glow,Touched,2021-01-15 18:00:00,DramaEnthusiastHeartwarmingMoments,Instagram,#Touched #FamilyDramaMoments,28,55,India,2021,1,15,18,83,Influencer,User_535,IN,Negative,IG
535,At the Oscars the actor graciously accepts an award radiating joy and gratitude for the recognition of their outstanding performance,Gratitude,2016-02-28 20:30:00,AwardWinningActorOscarsRecipient,Facebook,#Gratitude #OscarWinningMoment,18,35,USA,2016,2,28,20,53,Influencer,User_536,US,Negative,FB
536,Discovering a hidden gem in the world of documentaries the viewer is enlightened and inspired feeling a renewed sense of curiosity,Inspiration,2022-04-20 17:30:00,DocumentaryEnthusiastHiddenGemFinder,Twitter,#Inspiration #HiddenGemDiscovery,22,45,France,2022,4,20,17,67,Influencer,User_537,FR,Negative,X
537,As the movie credits roll the viewer experiences a mix of awe and contemplation pondering the deeper meanings woven into the storyline,Contemplation,2019-11-05 21:15:00,FilmBuffContemplativeViewer,Instagram,#Contemplation #DeepMeanings,28,55,Germany,2019,11,5,21,83,Influencer,User_538,DE,Negative,IG
538,Bingewatching a thrilling crime series the suspense keeps the viewer on the edge of their seat creating a rush of adrenaline,Suspense,2015-07-12 22:00:00,CrimeSeriesEnthusiastThrillSeeker,Facebook,#Suspense #CrimeSeriesThrills,35,70,Japan,2015,7,12,22,105,Influencer,User_539,JP,Negative,FB
539,As the closing scene unfolds a sense of satisfaction washes over completing the cinematic journey with a profound and fulfilling ending,Satisfaction,2020-09-10 19:45:00,FilmCriticSatisfactionSeeker,Twitter,#Satisfaction #FulfillingEnding,22,45,Brazil,2020,9,10,19,67,Influencer,User_540,BR,Negative,X
540,Celebrating a historic victory in the World Cup the nation erupts in joy united by the triumph of their football team,Joy,2018-07-15 21:30:00,FootballFanWorldCupCelebration,Instagram,#Joy #WorldCupTriumph,40,80,Brazil,2018,7,15,21,120,Influencer,User_541,BR,Positive,IG
541,At the Olympics the athletes perseverance shines through earning a gold medal and inspiring a generation with their remarkable achievement,Inspiration,2020-08-08 19:45:00,OlympicsEnthusiastGoldMedalWinner,Twitter,#Inspiration #OlympicAchievement,35,70,USA,2020,8,8,19,105,Influencer,User_542,US,Negative,X
542,In the cricket championship a nailbiting finish leaves fans on the edge of their seats experiencing a rollercoaster of emotions,Excitement,2019-06-25 22:15:00,CricketFanChampionshipThrills,Facebook,#Excitement #CricketChampionship,30,60,India,2019,6,25,22,90,Influencer,User_543,IN,Negative,FB
543,Witnessing a recordbreaking marathon spectators are filled with awe and admiration for the endurance and dedication of the runners,Admiration,2021-11-07 17:30:00,MarathonSpectatorRecordBreaking,Instagram,#Admiration #MarathonRecords,22,45,Kenya,2021,11,7,17,67,Influencer,User_544,KE,Negative,IG
544,In the tennis grand slam a fierce rivalry unfolds captivating fans with a display of skill and sportsmanship on the world stage,Captivation,2017-09-10 20:15:00,TennisEnthusiastGrandSlamDrama,Twitter,#Captivation #TennisRivalry,28,55,UK,2017,9,10,20,83,Influencer,User_545,UK,Negative,X
545,Cheering for the underdog in the basketball finals the crowd erupts in applause as the team defies odds to claim the championship title,Triumph,2022-06-20 21:00:00,BasketballFanUnderdogTriumph,Facebook,#Triumph #BasketballFinals,18,35,USA,2022,6,20,21,53,Influencer,User_546,US,Negative,FB
546,At the golf tournament the golfers precision and focus lead to a stunning victory leaving spectators in awe of their exceptional skill,Awe,2016-04-10 18:30:00,GolfEnthusiastPrecisionVictory,Instagram,#Awe #GolfVictory,22,45,Scotland,2016,4,10,18,67,Influencer,User_547,SCT,Negative,IG
547,Experiencing the thrill of a highspeed Formula 1 race fans are on the edge of their seats as drivers compete for the championship,Thrill,2019-11-24 19:45:00,F1FanHighSpeedRaceExcitement,Twitter,#Thrill #Formula1Championship,28,55,Germany,2019,11,24,19,83,Influencer,User_548,DE,Negative,X
548,In the cycling world championship the climber conquers challenging terrains symbolizing determination and achievement against all odds,Determination,2015-09-28 22:30:00,CyclingEnthusiastWorldChampion,Facebook,#Determination #CyclingChampion,35,70,Italy,2015,9,28,22,105,Influencer,User_549,IT,Negative,FB
549,Witnessing a heartwarming comeback in the hockey finals fans share tears of joy as the team secures a historic victory after adversity,Heartwarming,2020-12-12 20:00:00,HockeyFanComebackVictory,Instagram,#Heartwarming #HockeyFinalsComeback,22,45,Canada,2020,12,12,20,67,Influencer,User_550,CA,Negative,IG
550,After a series of defeats the soccer team faces disappointment struggling to find the silver lining in a challenging season,Disappointment,2019-11-02 18:45:00,SoccerFanTeamDefeats,Twitter,#Disappointment #SoccerDefeats,40,80,Brazil,2019,11,2,18,120,Influencer,User_551,BR,Negative,X
551,In the tennis tournament a highly anticipated player experiences a setback leaving fans in shock and questioning the unforeseen turn of events,Frustration,2018-07-10 21:15:00,TennisEnthusiastUnexpectedSetback,Instagram,#Frustration #TennisSetback,35,70,USA,2018,7,10,21,105,Influencer,User_552,US,Negative,IG
552,Facing a defeat in the championship the boxer reflects on the challenges vowing to return stronger and more determined in the next bout,Reflection,2020-09-18 19:30:00,BoxingFanChampionshipDefeat,Facebook,#Reflection #BoxingDefeat,30,60,UK,2020,9,18,19,90,Influencer,User_553,UK,Negative,FB
553,In the midst of a cycling race a tire blowout leads to frustration for the cyclist who valiantly tries to overcome the unexpected obstacle,Obstacle,2017-05-15 22:00:00,CyclingEnthusiastTireBlowout,Twitter,#Obstacle #CyclingFrustration,22,45,France,2017,5,15,22,67,Influencer,User_554,FR,Negative,X
554,The gymnasts unexpected fall during a routine sparks a wave of sympathy from the audience highlighting the vulnerability of sports,Sympathy,2021-04-05 20:15:00,GymnasticsFanRoutineFall,Instagram,#Sympathy #GymnasticsFall,28,55,Japan,2021,4,5,20,83,Influencer,User_555,JP,Negative,IG
555,In the golf tournament a missed crucial putt results in defeat causing the golfer to reflect on the pressure of highstakes competition,Pressure,2016-08-20 18:30:00,GolfEnthusiastMissedPutt,Facebook,#Pressure #GolfDefeat,18,35,USA,2016,8,20,18,53,Influencer,User_556,US,Negative,FB
556,Experiencing a series of losses in the basketball season the team grapples with frustration determined to turn the tide with renewed effort,Renewed Effort,2019-02-12 19:45:00,BasketballFanTeamLosses,Twitter,#RenewedEffort #BasketballStruggles,22,45,Canada,2019,2,12,19,67,Influencer,User_557,CA,Negative,X
557,Despite meticulous training the swimmer faces disappointment as a splitsecond miscalculation costs them the lead in a crucial race,Miscalculation,2015-06-28 20:00:00,SwimmingEnthusiastRaceSetback,Instagram,#Miscalculation #SwimmingDisappointment,28,55,Australia,2015,6,28,20,83,Influencer,User_558,AU,Negative,IG
558,The weightlifters failed attempt at a personal record results in frustration highlighting the challenging nature of pushing physical limits,Challenge,2022-01-08 21:30:00,WeightliftingFanFailedRecord,Facebook,#Challenge #WeightliftingFailure,35,70,Germany,2022,1,8,21,105,Influencer,User_559,DE,Negative,FB
559,In the midst of a soccer match an unexpected own goal creates a moment of despair for the player as teammates console and encourage them,Despair,2018-12-15 20:15:00,SoccerPlayerOwnGoalMoment,Twitter,#Despair #OwnGoal,22,45,Spain,2018,12,15,20,67,Influencer,User_560,ES,Negative,X
560,In the serene beauty of a sunset nature unfolds a canvas of colors evoking a sense of tranquility and wonder,Tranquility,2021-07-10 19:00:00,NatureEnthusiastSunsetWonder,Instagram,#Tranquility #SunsetBeauty,40,80,Canada,2021,7,10,19,120,Influencer,User_561,CA,Negative,IG
561,Embarking on a spontaneous road trip the traveler discovers hidden gems creating memories that will be cherished for a lifetime,Adventure,2019-09-28 20:30:00,TravelEnthusiastRoadTripDiscovery,Twitter,#Adventure #RoadTripMemories,35,70,USA,2019,9,28,20,105,Influencer,User_562,US,Negative,X
562,Amidst the bustling city a quiet caf becomes a sanctuary for reflection where a cup of coffee brings solace to the wandering mind,Solace,2022-03-15 18:45:00,UrbanExplorerCafeSolitude,Facebook,#Solace #CafeReflection,30,60,France,2022,3,15,18,90,Influencer,User_563,FR,Negative,FB
563,Exploring the vibrant street art of a cultural neighborhood each mural tells a story infusing the city with creativity and expression,Creativity,2017-11-05 21:15:00,ArtEnthusiastStreetArtExploration,Instagram,#Creativity #StreetArtVibes,22,45,Brazil,2017,11,5,21,67,Influencer,User_564,BR,Negative,IG
564,In the world of science a breakthrough discovery unfolds pushing the boundaries of knowledge and opening new frontiers of exploration,Breakthrough,2020-05-20 16:30:00,ScienceEnthusiastDiscoveryMoment,Twitter,#Breakthrough #ScientificDiscovery,28,55,Germany,2020,5,20,16,83,Influencer,User_565,DE,Negative,X
565,Connecting with the melody of a live orchestra the music enthusiast experiences a symphony that resonates deep within the soul,Harmony,2016-08-22 19:45:00,MusicLoverLiveOrchestraExperience,Facebook,#Harmony #OrchestraMelody,18,35,UK,2016,8,22,19,53,Influencer,User_566,UK,Negative,FB
566,Embracing the aroma of freshly baked bread the home chef finds joy in the art of baking creating delicious memories for loved ones,Joy in Baking,2023-04-10 17:15:00,HomeBakerDeliciousMemories,Instagram,#JoyInBaking #HomemadeDelights,22,45,India,2023,4,10,17,67,Influencer,User_567,IN,Positive,IG
567,Wandering through a historical museum the history enthusiast becomes immersed in the tales of the past envisioning bygone eras,Envisioning History,2015-12-18 18:00:00,HistoryBuffMuseumExploration,Twitter,#EnvisioningHistory #MuseumTales,28,55,Italy,2015,12,18,18,83,Influencer,User_568,IT,Negative,X
568,In the realm of literature a captivating novel transports the reader to distant lands weaving a tapestry of imagination and escape,Imagination,2021-10-08 20:30:00,BookwormCaptivatingNovelEscape,Facebook,#Imagination #LiteraryEscape,35,70,Japan,2021,10,8,20,105,Influencer,User_569,JP,Negative,FB
569,Capturing the essence of a bustling market the photographer freezes moments in time each frame telling a unique and vibrant story,Vibrancy,2019-03-22 21:45:00,PhotographyEnthusiastMarketMoments,Instagram,#Vibrancy #MarketStories,22,45,Australia,2019,3,22,21,67,Influencer,User_570,AU,Negative,IG
570,Underneath the city lights the dancer expresses emotions through graceful movements creating a mesmerizing performance under the night sky,Mesmerizing,2018-06-15 22:00:00,DanceEnthusiastCityNightPerformance,Twitter,#Mesmerizing #NightDancePerformance,40,80,USA,2018,6,15,22,120,Influencer,User_571,US,Positive,X
571,In the heart of a bustling market the street food connoisseur indulges in a culinary adventure savoring diverse flavors and aromas,Culinary Adventure,2019-08-28 19:30:00,FoodieMarketStreetFoodExploration,Instagram,#CulinaryAdventure #StreetFoodDelights,35,70,Thailand,2019,8,28,19,105,Influencer,User_572,TH,Negative,IG
572,As the first snowflake descends the winter enthusiast eagerly prepares for a season of frosty delights anticipating the magic of snowcovered landscapes,Winter Magic,2022-12-01 17:45:00,SnowLoverWinterEnthusiast,Facebook,#WinterMagic #SnowyLandscapes,30,60,Canada,2022,12,1,17,90,Influencer,User_573,CA,Positive,FB
573,Amidst the pages of a captivating mystery novel the reader unravels clues and secrets experiencing a thrilling journey of suspense and revelation,Thrilling Journey,2017-04-10 21:15:00,MysteryBookwormSuspensefulRead,Twitter,#ThrillingJourney #MysteryNovel,22,45,UK,2017,4,10,21,67,Influencer,User_574,UK,Positive,X
574,Surrounded by the vibrant colors of a flower garden the gardener nurtures blossoms finding joy in the beauty of natures everchanging canvas,Nature's Beauty,2020-05-15 18:30:00,GardeningEnthusiastFlowerGarden,Instagram,#NaturesBeauty #FloralJoy,28,55,Australia,2020,5,15,18,83,Influencer,User_575,AU,Negative,IG
575,At the astronomy observatory the stargazer marvels at the vastness of the cosmos contemplating the mysteries hidden within the celestial expanse,Celestial Wonder,2016-09-22 20:00:00,AstronomyEnthusiastStargazing,Facebook,#CelestialWonder #Stargazing,18,35,USA,2016,9,22,20,53,Influencer,User_576,US,Negative,FB
576,Engulfed in the aroma of freshly brewed coffee the writer finds inspiration in every sip embarking on a journey of creativity and prose,Creative Inspiration,2023-02-12 19:45:00,CoffeeLoverWritersRetreat,Twitter,#CreativeInspiration #CoffeeJourney,22,45,France,2023,2,12,19,67,Influencer,User_577,FR,Positive,X
577,In the realm of fashion the designer unveils a collection that tells a story blending innovation and tradition on the runway of creativity,Runway Creativity,2015-11-10 21:00:00,FashionEnthusiastDesignerShowcase,Instagram,#RunwayCreativity #FashionInnovation,28,55,Italy,2015,11,10,21,83,Influencer,User_578,IT,Negative,IG
578,As the waves crash against the shore the surfer embraces the thrill of riding the oceans energy capturing the essence of freedom in each wave,Ocean's Freedom,2021-07-20 18:15:00,SurfingEnthusiastWaveRider,Facebook,#OceansFreedom #SurfingThrills,22,45,Brazil,2021,7,20,18,67,Influencer,User_579,BR,Negative,FB
579,Exploring the historical architecture of an ancient city the traveler is transported to a bygone era where each monument whispers tales of the past,Whispers of the Past,2019-04-18 20:30:00,HistoryExplorerAncientCityTour,Twitter,#WhispersOfThePast #HistoricalTour,35,70,Greece,2019,4,18,20,105,Influencer,User_580,GR,Negative,X
580,Successfully avoided eye contact with my crush in the hallway Mission accomplished TeenCrush StealthMode,Excitement,2023-05-20 19:45:00,CrushAvoider,Twitter,#CrushStruggles #AvoidingEyeContact,15,30,USA,2023,5,20,19,45,Regular User,User_581,US,Negative,X
581,Ran out of snacks during a movie marathon Crisis level Emergency MovieNightStruggles TeenProblems,Boredom,2023-05-21 21:00:00,MovieBuff,Instagram,#SnackCrisis #TeenLife,18,35,Canada,2023,5,21,21,53,Influencer,User_582,CA,Negative,IG
582,Spent an hour choosing the perfect filter for a selfie The struggle for that Instagram aesthetic is real SelfieQueen TeenVibes,Joy,2023-05-22 14:30:00,SelfieAddict,Facebook,#SelfieStruggle #TeenConfessions,22,45,UK,2023,5,22,14,67,Influencer,User_583,UK,Positive,FB
583,Lost my headphones again How do they vanish into thin air HeadphoneMystery TeenLife,Frustration,2023-05-23 16:45:00,AudioExplorer,Twitter,#TeenProblems #LostHeadphones,20,40,USA,2023,5,23,16,60,Influencer,User_584,US,Negative,X
584,Decided to study for exams but ended up making memes about studying instead Procrastination level Expert ProcrastinationNation TeenConfessions,Surprise,2023-05-24 13:15:00,MemeCreator,Instagram,#StudyingMemes #TeenLife,25,50,Canada,2023,5,24,13,75,Influencer,User_585,CA,Negative,IG
585,Got dressed for the day then remembered its Saturday Oops WeekendVibes TeenStruggles,Indifference,2023-05-25 19:00:00,FashionBlunder,Facebook,#WeekendOops #TeenFashion,20,40,USA,2023,5,25,19,60,Influencer,User_586,US,Negative,FB
586,Survived a group project without any drama Miracles do happen GroupProjectSuccess TeenAchievements,Satisfaction,2023-05-26 14:20:00,GroupGenius,Twitter,#TeenSuccess #ProjectMiracle,28,55,UK,2023,5,26,14,83,Influencer,User_587,UK,Negative,X
587,Entered the kitchen with the intention to cook Left with a bag of chips Cooking is overrated anyway MasterChefInTraining TeenHumor,Disgust,2023-05-27 21:15:00,ChipExplorer,Instagram,#TeenChef #CookingFail,22,45,Canada,2023,5,27,21,67,Influencer,User_588,CA,Negative,IG
588,Staring at the clock in class waiting for the bell to ring like its the most exciting event of the day ClassCountdown TeenLife,Surprise,2023-05-28 12:00:00,ExcitementSeeker,Facebook,#ClassEvent #TeenExcitement,18,35,USA,2023,5,28,12,53,Influencer,User_589,US,Negative,FB
589,Discovered a new book series and spent the whole night reading Who needs sleep anyway BookwormLife LateNightReading,Joy,2023-05-29 23:30:00,NightReader,Twitter,#BookDiscoveries #TeenReading,30,60,UK,2023,5,29,23,90,Influencer,User_590,UK,Positive,X
590,Bought a new video game played for hours forgot to eat The ultimate gaming session GamerLife NoFoodGaming,Excitement,2023-05-30 20:45:00,GamingEnthusiast,Instagram,#GameOn #TeenGamer,22,45,USA,2023,5,30,20,67,Influencer,User_591,US,Negative,IG
591,Spent the day bingewatching a new series Productivity level Zero LazyDay TVSeriesMarathon,Joy,2023-05-31 15:30:00,LazyWatcher,Facebook,#BingeWatchDay #TeenLife,35,70,Canada,2023,5,31,15,105,Influencer,User_592,CA,Positive,FB
592,Caught up on the latest fashion trends and now planning a shopping spree Fashionista TrendyTeen,Excitement,2023-06-01 18:00:00,TrendExplorer,Twitter,#FashionGoals #TeenStyle,20,40,USA,2023,6,1,18,60,Influencer,User_593,US,Negative,X
593,Decided to learn a new instrument Day one Still trying to figure out how to hold it MusicNovice LearningJourney,Frustration,2023-06-02 14:30:00,MusicalExplorer,Instagram,#InstrumentLearning #TeenMusic,28,55,UK,2023,6,2,14,83,Influencer,User_594,UK,Negative,IG
594,Spent hours creating the perfect playlist for every mood Music is my therapy PlaylistMaker TeenMusicLover,Joy,2023-06-03 21:15:00,MusicAficionado,Facebook,#MusicTherapy #TeenPlaylist,22,45,Canada,2023,6,3,21,67,Influencer,User_595,CA,Positive,FB
595,Successfully cooked a gourmet meal for the family Chef skills unlocked ChefMode TeenChef,Pride,2023-06-04 19:30:00,HomeChef,Twitter,#CookingSuccess #TeenCook,25,50,USA,2023,6,4,19,75,Influencer,User_596,US,Negative,X
596,Spontaneously booked a weekend getaway Adventure awaits TravelBug WeekendEscape,Excitement,2023-06-05 10:00:00,AdventureSeeker,Instagram,#GetawayGoals #TeenTravel,18,35,UK,2023,6,5,10,53,Influencer,User_597,UK,Negative,IG
597,Attended a concert and danced the night away Music is the heartbeat of life ConcertVibes DanceAllNight,Joy,2023-06-06 22:30:00,DanceEnthusiast,Facebook,#MusicMagic #TeenConcert,28,55,Canada,2023,6,6,22,83,Influencer,User_598,CA,Positive,FB
598,Rediscovered childhood cartoons and had a nostalgiafilled marathon CartoonNostalgia TeenMemories,Joy,2023-06-07 12:45:00,NostalgiaExplorer,Twitter,#ChildhoodMemories #TeenCartoons,22,45,USA,2023,6,7,12,67,Influencer,User_599,US,Positive,X
599,Embarked on a DIY home decor project Lets hope it turns out better than last time DIYAdventure TeenHomeDecor,Excitement,2023-06-08 16:00:00,HomeDecorator,Instagram,#DIYGoals #TeenCreative,35,70,UK,2023,6,8,16,105,Influencer,User_600,UK,Negative,IG
600,Spent the afternoon at a museum pretending to be cultured Art enthusiast in the making MuseumDay TeenArtLover,Curiosity,2023-06-09 14:00:00,ArtExplorer,Facebook,#CulturalDay #TeenCuriosity,20,40,USA,2023,6,9,14,60,Influencer,User_601,US,Negative,FB
601,Started a blog about random thoughts and musings Blogging is the new diary BloggerLife TeenBlogger,Curiosity,2023-06-10 17:30:00,ThoughtfulBlogger,Twitter,#BloggingJourney #TeenThoughts,30,60,Canada,2023,6,10,17,90,Influencer,User_602,CA,Negative,X
602,Relishing a peaceful afternoon with a classic novel Quiet moments are the best moments BookLover PeacefulAfternoon,Contentment,2023-06-11 15:30:00,NovelEnthusiast,Instagram,#QuietMoments #BookishEscape,35,70,USA,2023,6,11,15,105,Influencer,User_603,US,Negative,IG
603,Reflecting on a lifetime of memories each wrinkle tells a story Embracing the beauty of aging LifeReflections BeautyInAging,Gratitude,2023-06-12 18:00:00,WiseSoul,Twitter,#AgingGracefully #Memories,28,55,UK,2023,6,12,18,83,Influencer,User_604,UK,Negative,X
604,Exploring the world of digital art Its never too late to discover new passions DigitalArtistry LateBloomer,Curiosity,2023-06-13 14:45:00,ArtAdventurer,Facebook,#ArtDiscovery #SeniorArtist,22,45,Canada,2023,6,13,14,67,Influencer,User_605,CA,Negative,FB
605,Savoring the flavors of a homecooked meal Simple joys are the heart of happiness HomeCooking SimpleJoys,Contentment,2023-06-14 19:30:00,HomeChefSenior,Instagram,#HappinessInFood #SeniorLife,25,50,USA,2023,6,14,19,75,Influencer,User_606,US,Negative,IG
606,Embarking on a journey of learning a new language The mind stays young with every new word LanguageLearning NeverTooLate,Curiosity,2023-06-15 12:15:00,LinguisticExplorer,Twitter,#MindEnrichment #SeniorLearning,30,60,UK,2023,6,15,12,90,Influencer,User_607,UK,Negative,X
607,Attended a classical music concert feeling the timeless melodies resonate Music transcends generations ClassicalMusic TimelessMelodies,Joy,2023-06-16 21:45:00,MusicConnoisseur,Facebook,#MusicLover #SeniorConcert,18,35,Canada,2023,6,16,21,53,Influencer,User_608,CA,Positive,FB
608,Capturing the beauty of nature through photography Every snapshot is a treasure NaturePhotography SeniorPhotographer,Joy,2023-06-17 15:00:00,PhotographySenior,Instagram,#NatureCapture #SeniorMoments,35,70,USA,2023,6,17,15,105,Influencer,User_609,US,Positive,IG
